-1.2356713e-01	4.9812297e-02	5.0601309e-02	7.5724076e-02
-1.2339054e-01	4.9347305e-02	5.0148224e-02	7.3928169e-02
-1.2320950e-01	4.8882893e-02	4.9695779e-02	7.2140020e-02
-1.2302409e-01	4.8419084e-02	4.9243995e-02	7.0359607e-02
-1.2283439e-01	4.7955899e-02	4.8792891e-02	6.8586909e-02
-1.2264047e-01	4.7493361e-02	4.8342488e-02	6.6821904e-02
-1.2244241e-01	4.7031491e-02	4.7892807e-02	6.5064569e-02
-1.2224029e-01	4.6570312e-02	4.7443867e-02	6.3314882e-02
-1.2203418e-01	4.6109846e-02	4.6995688e-02	6.1572821e-02
-1.2182415e-01	4.5650113e-02	4.6548290e-02	5.9838362e-02
-1.2161028e-01	4.5191136e-02	4.6101692e-02	5.8111484e-02
-1.2139263e-01	4.4732935e-02	4.5655914e-02	5.6392163e-02
-1.2117128e-01	4.4275531e-02	4.5210973e-02	5.4680376e-02
-1.2094630e-01	4.3818945e-02	4.4766890e-02	5.2976100e-02
-1.2071775e-01	4.3363198e-02	4.4323681e-02	5.1279313e-02
-1.2048570e-01	4.2908310e-02	4.3881365e-02	4.9589992e-02
-1.2025022e-01	4.2454301e-02	4.3439960e-02	4.7908113e-02
-1.2001137e-01	4.2001190e-02	4.2999483e-02	4.6233655e-02
-1.1976923e-01	4.1548997e-02	4.2559950e-02	4.4566594e-02
-1.1952384e-01	4.1097741e-02	4.2121377e-02	4.2906908e-02
-1.1927528e-01	4.0647441e-02	4.1683781e-02	4.1254576e-02
-1.1902360e-01	4.0198115e-02	4.1247176e-02	3.9609574e-02
-1.1876887e-01	3.9749782e-02	4.0811578e-02	3.7971882e-02
-1.1851115e-01	3.9302459e-02	4.0377001e-02	3.6341477e-02
-1.1825050e-01	3.8856163e-02	3.9943458e-02	3.4718339e-02
-1.1798697e-01	3.8410911e-02	3.9510962e-02	3.3102446e-02
-1.1772062e-01	3.7966721e-02	3.9079527e-02	3.1493778e-02
-1.1745151e-01	3.7523608e-02	3.8649164e-02	2.9892314e-02
-1.1717969e-01	3.7081588e-02	3.8219885e-02	2.8298035e-02
-1.1690522e-01	3.6640676e-02	3.7791700e-02	2.6710921e-02
-1.1662815e-01	3.6200888e-02	3.7364620e-02	2.5130952e-02
-1.1634854e-01	3.5762238e-02	3.6938654e-02	2.3558110e-02
-1.1606644e-01	3.5324740e-02	3.6513811e-02	2.1992376e-02
-1.1578190e-01	3.4888407e-02	3.6090100e-02	2.0433732e-02
-1.1549497e-01	3.4453254e-02	3.5667527e-02	1.8882161e-02
-1.1520569e-01	3.4019292e-02	3.5246102e-02	1.7337644e-02
-1.1491413e-01	3.3586535e-02	3.4825828e-02	1.5800166e-02
-1.1462033e-01	3.3154994e-02	3.4406714e-02	1.4269710e-02
-1.1432433e-01	3.2724681e-02	3.3988763e-02	1.2746260e-02
-1.1402618e-01	3.2295606e-02	3.3571981e-02	1.1229800e-02
-1.1372594e-01	3.1867781e-02	3.3156371e-02	9.7203146e-03
-1.1342363e-01	3.1441215e-02	3.2741937e-02	8.2177898e-03
-1.1311932e-01	3.1015919e-02	3.2328682e-02	6.7222107e-03
-1.1281305e-01	3.0591902e-02	3.1916607e-02	5.2335636e-03
-1.1250485e-01	3.0169172e-02	3.1505716e-02	3.7518347e-03
-1.1219477e-01	2.9747739e-02	3.1096009e-02	2.2770108e-03
-1.1188286e-01	2.9327611e-02	3.0687486e-02	8.0907910e-04
-1.1156916e-01	2.8908795e-02	3.0280149e-02	-6.5197301e-04
-1.1125370e-01	2.8491299e-02	2.9873997e-02	-2.1061577e-03
-1.1093654e-01	2.8075130e-02	2.9469029e-02	-3.5534869e-03
-1.1061770e-01	2.7660294e-02	2.9065245e-02	-4.9939721e-03
-1.1029724e-01	2.7246798e-02	2.8662643e-02	-6.4276247e-03
-1.0997518e-01	2.6834649e-02	2.8261220e-02	-7.8544557e-03
-1.0965158e-01	2.6423851e-02	2.7860977e-02	-9.2744759e-03
-1.0932647e-01	2.6014410e-02	2.7461908e-02	-1.0687696e-02
-1.0899988e-01	2.5606332e-02	2.7064013e-02	-1.2094126e-02
-1.0867186e-01	2.5199621e-02	2.6667289e-02	-1.3493777e-02
-1.0834245e-01	2.4794281e-02	2.6271731e-02	-1.4886658e-02
-1.0801168e-01	2.4390318e-02	2.5877337e-02	-1.6272779e-02
-1.0767958e-01	2.3987734e-02	2.5484104e-02	-1.7652151e-02
-1.0734621e-01	2.3586535e-02	2.5092028e-02	-1.9024782e-02
-1.0701159e-01	2.3186723e-02	2.4701105e-02	-2.0390683e-02
-1.0667576e-01	2.2788303e-02	2.4311332e-02	-2.1749864e-02
-1.0633875e-01	2.2391277e-02	2.3922705e-02	-2.3102334e-02
-1.0600061e-01	2.1995649e-02	2.3535220e-02	-2.4448102e-02
-1.0566138e-01	2.1601421e-02	2.3148874e-02	-2.5787178e-02
-1.0532107e-01	2.1208597e-02	2.2763663e-02	-2.7119573e-02
